doc_id,url,section,last_modified
467,https://students.wlu.ca/career-and-experiential-learning/jobs-on-campus/lwsp/eligibility-and-job-applications.html,career-and-experiential-learning,    2026-06-26
468,https://students.wlu.ca/career-and-experiential-learning/jobs-on-campus/lwsp/index.html,career-and-experiential-learning,    2026-06-26
469,https://students.wlu.ca/career-and-experiential-learning/volunteering/profiles.html,career-and-experiential-learning,    2024-10-10
470,https://students.wlu.ca/career-and-experiential-learning/volunteering/non-profit-sector-experiential-certificate.html,career-and-experiential-learning,    2024-10-10
471,https://students.wlu.ca/career-and-experiential-learning/volunteering/volunteer-abroad.html,career-and-experiential-learning,    2026-07-02
472,https://students.wlu.ca/career-and-experiential-learning/volunteering/off-campus.html,career-and-experiential-learning,    2024-10-10
473,https://students.wlu.ca/career-and-experiential-learning/volunteering/on-campus.html,career-and-experiential-learning,    2026-05-05
474,https://students.wlu.ca/career-and-experiential-learning/volunteering/index.html,career-and-experiential-learning,    2024-10-10
475,https://students.wlu.ca/career-and-experiential-learning/experience-record/staff-listing.html,career-and-experiential-learning,    2024-10-10
476,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/resources/get-involved-at-laurier.html,career-and-experiential-learning,    2025-08-22
477,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/resources/how-to-get-involved-in-virtual-experiential-learning.html,career-and-experiential-learning,    2021-12-20
478,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/resources/co-curricular-experiences-database.html,career-and-experiential-learning,    2024-06-04
479,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/sussex-laurier.html,career-and-experiential-learning,    2026-07-03
480,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/women-and-gender-studies.html,career-and-experiential-learning,    2026-07-02
481,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/sociology.html,career-and-experiential-learning,    2026-07-02
482,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/religion-and-culture.html,career-and-experiential-learning,    2026-07-24
483,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/philosophy.html,career-and-experiential-learning,    2026-07-02
484,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/north-american-studies.html,career-and-experiential-learning,    2026-07-02
485,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/medieval-studies.html,career-and-experiential-learning,    2026-07-02
486,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/languages.html,career-and-experiential-learning,    2026-07-02
487,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/international-education-studies.html,career-and-experiential-learning,    2026-07-02
488,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/global-studies.html,career-and-experiential-learning,    2026-07-09
489,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/cultural-studies.html,career-and-experiential-learning,    2026-06-30
490,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/communication-studies.html,career-and-experiential-learning,    2026-06-30
491,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/anthropology.html,career-and-experiential-learning,    2026-07-24
492,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/archaeology.html,career-and-experiential-learning,    2026-07-28
493,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/political-science.html,career-and-experiential-learning,    2026-07-02
494,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/history-and-ancient-studies.html,career-and-experiential-learning,    2026-07-09
495,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/film-studies.html,career-and-experiential-learning,    2026-07-29
496,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/arts/english.html,career-and-experiential-learning,    2026-07-29
497,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/psychology-milton.html,career-and-experiential-learning,    2026-07-03
498,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/computer-science-milton.html,career-and-experiential-learning,    2026-07-03
499,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/physics.html,career-and-experiential-learning,    2026-07-09
500,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/mathematics.html,career-and-experiential-learning,    2026-07-03
501,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/geography.html,career-and-experiential-learning,    2026-07-09
502,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/financial-mathematics.html,career-and-experiential-learning,    2026-07-03
503,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/environmental-studies.html,career-and-experiential-learning,    2026-07-03
504,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/data-science.html,career-and-experiential-learning,    2026-07-03
505,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/computer-science.html,career-and-experiential-learning,    2026-07-03
506,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/psychology.html,career-and-experiential-learning,    2026-07-09
507,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/kinesiology.html,career-and-experiential-learning,    2026-07-03
508,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/honours-science.html,career-and-experiential-learning,    2026-07-03
509,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/health-sciences.html,career-and-experiential-learning,    2026-07-29
510,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/environmental-science.html,career-and-experiential-learning,    2026-07-29
511,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/chemistry.html,career-and-experiential-learning,    2026-07-03
512,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/biology.html,career-and-experiential-learning,    2026-07-28
513,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/science/biochemistry-and-biotechnology.html,career-and-experiential-learning,    2026-07-09
514,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/lazaridis-school/business-technology-management-milton.html,career-and-experiential-learning,    2026-07-03
515,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/lazaridis-school/economics.html,career-and-experiential-learning,    2026-07-28
516,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/lazaridis-school/business-technology-management.html,career-and-experiential-learning,    2026-07-03
517,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/lazaridis-school/business-and-computer-science-uw.html,career-and-experiential-learning,    2026-07-02
518,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/lazaridis-school/business-computer-science-laurier.html,career-and-experiential-learning,    2026-07-03
519,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/lazaridis-school/business-and-math-uw.html,career-and-experiential-learning,    2026-07-03
520,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/lazaridis-school/business-and-financial-math.html,career-and-experiential-learning,    2026-07-09
521,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/lazaridis-school/bba.html,career-and-experiential-learning,    2026-07-03
522,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/liberal-arts/youth-and-childrens-studies.html,career-and-experiential-learning,    2026-07-09
523,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/liberal-arts/user-experience-design.html,career-and-experiential-learning,    2026-07-03
524,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/liberal-arts/law-and-society.html,career-and-experiential-learning,    2026-07-03
525,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/liberal-arts/indigenous-studies.html,career-and-experiential-learning,    2026-07-03
526,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/liberal-arts/human-rights-and-human-diversity.html,career-and-experiential-learning,    2026-07-29
527,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/liberal-arts/history-brantford.html,career-and-experiential-learning,    2026-07-29
528,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/liberal-arts/english-brantford.html,career-and-experiential-learning,    2026-07-03
529,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/human-and-social-sciences/leadership.html,career-and-experiential-learning,    2026-07-02
530,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/human-and-social-sciences/health-studies.html,career-and-experiential-learning,    2026-07-02
531,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/human-and-social-sciences/applied-health-sciences.html,career-and-experiential-learning,    2026-07-09
532,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/human-and-social-sciences/psychology-brantford.html,career-and-experiential-learning,    2026-07-02
533,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/human-and-social-sciences/policing.html,career-and-experiential-learning,    2026-07-02
534,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/human-and-social-sciences/game-design-and-development.html,career-and-experiential-learning,    2026-07-29
535,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/human-and-social-sciences/criminology.html,career-and-experiential-learning,    2026-07-27
536,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/music/music-therapy.html,career-and-experiential-learning,    2026-07-03
537,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/music/music.html,career-and-experiential-learning,    2026-07-03
538,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/social-work/social-work-bsw.html,career-and-experiential-learning,    2026-07-03
539,https://students.wlu.ca/career-and-experiential-learning/experience-record/assets/experience-guides/luther/christianity-interfaith-dialogue-and-community-engagement.html,career-and-experiential-learning,    2026-07-28
540,https://students.wlu.ca/career-and-experiential-learning/experience-record/experience-guides.html,career-and-experiential-learning,    2026-07-07
541,https://students.wlu.ca/career-and-experiential-learning/experience-record/reflecting-on-your-experiences.html,career-and-experiential-learning,    2023-11-28
542,https://students.wlu.ca/career-and-experiential-learning/experience-record/curricular-experiences.html,career-and-experiential-learning,    2023-12-11
543,https://students.wlu.ca/career-and-experiential-learning/experience-record/on-campus-employment.html,career-and-experiential-learning,    2025-08-19
544,https://students.wlu.ca/career-and-experiential-learning/experience-record/certificates-and-workshop-series/wellness-and-recreation.html,career-and-experiential-learning,    2026-07-07
545,https://students.wlu.ca/career-and-experiential-learning/experience-record/certificates-and-workshop-series/student-life.html,career-and-experiential-learning,    2026-07-07
546,https://students.wlu.ca/career-and-experiential-learning/experience-record/certificates-and-workshop-series/academic-development.html,career-and-experiential-learning,    2026-07-27
547,https://students.wlu.ca/career-and-experiential-learning/experience-record/certificates-and-workshop-series/professional-development.html,career-and-experiential-learning,    2026-07-07
548,https://students.wlu.ca/career-and-experiential-learning/experience-record/certificates-and-workshop-series/career-development.html,career-and-experiential-learning,    2026-07-07
549,https://students.wlu.ca/career-and-experiential-learning/experience-record/certificates-and-workshop-series/index.html,career-and-experiential-learning,    2026-07-07
550,https://students.wlu.ca/career-and-experiential-learning/experience-record/adding-co-curricular-experiences.html,career-and-experiential-learning,    2026-02-10
551,https://students.wlu.ca/career-and-experiential-learning/experience-record/index.html,career-and-experiential-learning,    2026-04-15
552,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/startup-lab/entrepreneurs.html,career-and-experiential-learning,    2025-12-01
553,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/startup-lab/mentors.html,career-and-experiential-learning,    2026-06-17
554,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/startup-lab/index.html,career-and-experiential-learning,    2026-06-17
555,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/startup-lab/assets/resources/milton.html,career-and-experiential-learning,    2025-09-05
556,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/startup-lab/assets/resources/brantford.html,career-and-experiential-learning,    2025-09-10
557,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/startup-lab/assets/resources/waterloo.html,career-and-experiential-learning,    2025-09-05
558,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/science-maker-lab/staff-and-mentors.html,career-and-experiential-learning,    2021-08-13
559,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/science-maker-lab/expectations.html,career-and-experiential-learning,    2024-02-01
560,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/science-maker-lab/equipment.html,career-and-experiential-learning,    2026-05-06
561,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/science-maker-lab/how-to-apply.html,career-and-experiential-learning,    2024-02-01
562,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/science-maker-lab/index.html,career-and-experiential-learning,    2024-02-02
563,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/index.html,career-and-experiential-learning,    2025-12-12
564,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-17-partnerships-for-the-goals.html,career-and-experiential-learning,    2026-06-26
565,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-16-peace-justice-and-strong-institutions.html,career-and-experiential-learning,    2026-06-05
566,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-15-life-on-land.html,career-and-experiential-learning,    2024-09-26
567,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-14-life-below-water.html,career-and-experiential-learning,    2026-04-08
568,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-12-responsible-consumption-and-production.html,career-and-experiential-learning,    2026-02-26
569,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-11-sustainable-cities-and-communities.html,career-and-experiential-learning,    2026-06-26
570,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-10-reduced-inequalities.html,career-and-experiential-learning,    2024-09-26
571,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-09-industry-innovation-and-infrastructure.html,career-and-experiential-learning,    2026-04-20
572,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-08-decent-work-and-economic-growth.html,career-and-experiential-learning,    2025-08-29
573,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-07-affordable-and-clean-energy.html,career-and-experiential-learning,    2026-05-22
574,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-06-clean-water-and-sanitation.html,career-and-experiential-learning,    2026-05-22
575,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-05-gender-equality.html,career-and-experiential-learning,    2026-04-09
576,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-04-quality-education.html,career-and-experiential-learning,    2026-06-05
577,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-03-good-health-and-wellbeing.html,career-and-experiential-learning,    2026-06-24
578,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-02-zero-hunger.html,career-and-experiential-learning,    2026-05-22
579,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-01-no-poverty.html,career-and-experiential-learning,    2026-05-22
580,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/assets/resources/sdg-13-climate-action.html,career-and-experiential-learning,    2026-05-22
581,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/changemakers-hub/ventures.html,career-and-experiential-learning,    2026-01-15
582,https://students.wlu.ca/career-and-experiential-learning/entrepreneurship/changemakers-hub/index.html,career-and-experiential-learning,    2026-07-02
583,https://students.wlu.ca/career-and-experiential-learning/community-and-workplace-partnerships/staff-listing.html,career-and-experiential-learning,    2026-02-27
584,https://students.wlu.ca/career-and-experiential-learning/community-and-workplace-partnerships/index.html,career-and-experiential-learning,    2026-07-27
585,https://students.wlu.ca/career-and-experiential-learning/community-and-workplace-partnerships/pre-placement-screening.html,career-and-experiential-learning,    2026-06-09
586,https://students.wlu.ca/career-and-experiential-learning/community-and-workplace-partnerships/self-initiated-placements.html,career-and-experiential-learning,    2025-01-14
587,https://students.wlu.ca/career-and-experiential-learning/community-and-workplace-partnerships/workplace-partnerships/courses.html,career-and-experiential-learning,    2021-03-09
588,https://students.wlu.ca/career-and-experiential-learning/community-and-workplace-partnerships/workplace-partnerships/index.html,career-and-experiential-learning,    2021-04-22
589,https://students.wlu.ca/career-and-experiential-learning/community-and-workplace-partnerships/community-service-learning/courses.html,career-and-experiential-learning,    2026-07-20
590,https://students.wlu.ca/career-and-experiential-learning/community-and-workplace-partnerships/community-service-learning/index.html,career-and-experiential-learning,    2026-05-21
591,https://students.wlu.ca/career-and-experiential-learning/co-op/staff-listing.html,career-and-experiential-learning,    2026-04-23
592,https://students.wlu.ca/career-and-experiential-learning/co-op/awards.html,career-and-experiential-learning,    2026-03-26
593,https://students.wlu.ca/career-and-experiential-learning/co-op/fees/refunds.html,career-and-experiential-learning,    2026-06-23
594,https://students.wlu.ca/career-and-experiential-learning/co-op/fees/index.html,career-and-experiential-learning,    2026-06-23
595,https://students.wlu.ca/career-and-experiential-learning/co-op/academic-credit.html,career-and-experiential-learning,    2023-06-20
596,https://students.wlu.ca/career-and-experiential-learning/co-op/recruiting-and-work-term-dates.html,career-and-experiential-learning,    2026-07-08
597,https://students.wlu.ca/career-and-experiential-learning/co-op/admission-conditions.html,career-and-experiential-learning,    2026-07-23
598,https://students.wlu.ca/career-and-experiential-learning/co-op/applying-to-co-op/co-op-application-faqs.html,career-and-experiential-learning,    2026-04-02
599,https://students.wlu.ca/career-and-experiential-learning/co-op/applying-to-co-op/work-study-sequences.html,career-and-experiential-learning,    2026-03-04
600,https://students.wlu.ca/career-and-experiential-learning/co-op/applying-to-co-op/index.html,career-and-experiential-learning,    2026-07-02
601,https://students.wlu.ca/career-and-experiential-learning/co-op/applying-to-co-op/step-3-admission-to-co-op.html,career-and-experiential-learning,    2026-07-02
602,https://students.wlu.ca/career-and-experiential-learning/co-op/applying-to-co-op/step-2-application-review.html,career-and-experiential-learning,    2026-07-02
603,https://students.wlu.ca/career-and-experiential-learning/co-op/applying-to-co-op/step-1-applying-on-navigator.html,career-and-experiential-learning,    2026-07-02
604,https://students.wlu.ca/career-and-experiential-learning/co-op/applying-to-co-op/admission-requirements.html,career-and-experiential-learning,    2026-06-10
605,https://students.wlu.ca/career-and-experiential-learning/co-op/index.html,career-and-experiential-learning,    2026-04-02
606,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/faculty-of-arts-direct-entry-to-co-op-faq.html,career-and-experiential-learning,    2026-03-06
607,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/co-op-peer-program.html,career-and-experiential-learning,    2026-05-06
608,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/ux-introductory-statement.html,career-and-experiential-learning,    2026-04-02
609,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/arts-science-introductory-statement-and-form.html,career-and-experiential-learning,    2026-04-02
610,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/business-introductory-statement-and-form.html,career-and-experiential-learning,    2026-04-02
611,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/resume-examples.html,career-and-experiential-learning,    2026-04-06
612,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/accepting-applications-to-co-op.html,career-and-experiential-learning,    2026-03-04
613,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/business-technology-management-grade-requirements-as-of-fall-2026-co-op-admissions.html,career-and-experiential-learning,    2026-06-10
614,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/geography-co-op-grade-requirements.html,career-and-experiential-learning,    2026-03-04
615,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/international-baccalaureate-ib-and-advanced-placement-ap.html,career-and-experiential-learning,    2025-03-04
616,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/transfer-students.html,career-and-experiential-learning,    2026-04-15
617,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/international-students.html,career-and-experiential-learning,    2026-03-04
618,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/faculty-of-science-co-op-grade-requirements.html,career-and-experiential-learning,    2026-03-04
619,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/faculty-of-arts-co-op-grade-requirements.html,career-and-experiential-learning,    2026-03-04
620,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/courses-taken-after-the-winter-term-considerations.html,career-and-experiential-learning,    2025-12-17
621,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/user-experience-design-grade-requirements.html,career-and-experiential-learning,    2026-03-04
622,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/professional-experience-program-grade-requirements.html,career-and-experiential-learning,    2026-05-29
623,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/data-science-grade-requirements.html,career-and-experiential-learning,    2026-03-04
624,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/computer-science-grade-requirements.html,career-and-experiential-learning,    2026-06-10
625,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/applied-water-science-grade-requirements.html,career-and-experiential-learning,    2024-12-17
626,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/business-and-economics-grade-requirements.html,career-and-experiential-learning,    2026-06-10
627,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/grade-requirements/arts-and-science-grade-requirements.html,career-and-experiential-learning,    2025-09-08
628,"https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/notice-of-admission-decisions,-feedback-and-appeals.html",career-and-experiential-learning,    2022-10-18
629,https://students.wlu.ca/career-and-experiential-learning/co-op/assets/resources/bba-sequence-options.html,career-and-experiential-learning,    2026-04-02
630,https://students.wlu.ca/career-and-experiential-learning/co-op/programs/science.html,career-and-experiential-learning,    2025-12-09
631,https://students.wlu.ca/career-and-experiential-learning/co-op/programs/liberal-arts.html,career-and-experiential-learning,    2025-11-05
632,https://students.wlu.ca/career-and-experiential-learning/co-op/programs/graduate-programs.html,career-and-experiential-learning,    2025-11-05
633,https://students.wlu.ca/career-and-experiential-learning/co-op/programs/double-degree.html,career-and-experiential-learning,    2025-08-01
634,https://students.wlu.ca/career-and-experiential-learning/co-op/programs/index.html,career-and-experiential-learning,    2025-09-08
635,https://students.wlu.ca/career-and-experiential-learning/co-op/programs/business-and-economics.html,career-and-experiential-learning,    2025-11-05
636,https://students.wlu.ca/career-and-experiential-learning/co-op/programs/arts.html,career-and-experiential-learning,    2025-12-09
637,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/locations-and-contacts.html,career-and-experiential-learning,    2026-07-24
638,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/index.html,career-and-experiential-learning,    2026-07-28
639,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-discovery-program-for-black-and-racialized-students.html,career-and-experiential-learning,    2025-12-18
640,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/resume-tips-formatting.html,career-and-experiential-learning,    2024-02-21
641,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/resume-tips-summarizing-your-qualifications.html,career-and-experiential-learning,    2024-02-21
642,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/resume-tips-objective-statements-and-profiles.html,career-and-experiential-learning,    2024-02-21
643,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/know-your-rights.html,career-and-experiential-learning,    2023-04-12
644,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/employment-preparation/job-hunting-faq-guide-to-a-safer-job-search.html,career-and-experiential-learning,    2025-09-11
645,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/employment-preparation/looking-for-part-time-and-summer-jobs.html,career-and-experiential-learning,    2025-09-11
646,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/employment-preparation/how-to-maximize-your-job-search.html,career-and-experiential-learning,    2026-03-26
647,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/employment-preparation/networking-101.html,career-and-experiential-learning,    2025-04-10
648,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/employment-preparation/your-job-search-checklist.html,career-and-experiential-learning,    2026-05-07
649,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/employment-preparation/cover-letter-writing.html,career-and-experiential-learning,    2024-02-21
650,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/employment-preparation/employment-fraud.html,career-and-experiential-learning,    2023-04-11
651,"https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/employment-preparation/top-five-things-to-do-now-to-prepare-for-grad-programs-in-counselling,-social-work-and-mental-health.html",career-and-experiential-learning,    2021-11-12
652,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/employment-preparation/top-five-things-to-do-now-to-prepare-for-teacher-education-programs.html,career-and-experiential-learning,    2022-08-29
653,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/employment-preparation/top-five-things-to-do-now-to-prepare-for-law-school.html,career-and-experiential-learning,    2021-11-12
654,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/employment-preparation/top-five-things-to-do-now-to-prepare-for-medical-school.html,career-and-experiential-learning,    2021-11-12
655,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/communications/communications-manager-omers.html,career-and-experiential-learning,    2024-08-08
656,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/communications/buyer.html,career-and-experiential-learning,    2026-05-26
657,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/communications/digital-community-manager.html,career-and-experiential-learning,    2024-08-09
658,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/communications/technical-writer.html,career-and-experiential-learning,    2024-08-12
659,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/communications/copywriter.html,career-and-experiential-learning,    2024-08-08
660,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/communications/communications-specialist-communication-studies.html,career-and-experiential-learning,    2024-08-08
661,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/communications/video-editor-videographer.html,career-and-experiential-learning,    2024-08-12
662,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/communications/vice-president-public-relations.html,career-and-experiential-learning,    2024-08-12
663,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/communications/social-media-content-strategist.html,career-and-experiential-learning,    2024-08-12
664,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/communications/publicist.html,career-and-experiential-learning,    2024-08-12
665,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/communications/marketing-communications-coordinator.html,career-and-experiential-learning,    2024-08-12
666,https://students.wlu.ca/career-and-experiential-learning/career-and-employment-support/assets/resources/career-profiles/communications/journalist-reporter.html,career-and-experiential-learning,    2024-08-12
